index,jempol_kanan, x_jempol_kanan, y_jempol_kanan, z_jempol_kanan, telunjuk_kanan, x_jempol_kanan, y_jempol_kanan, z_jempol_kanan, tengah_kanan, x_jempol_kanan, y_jempol_kanan, z_jempol_kanan, manis_kanan, x_manis_kanan, y_manis_kanan, z_manis_kanan, kelingking_kanan, x_kelingking_kanan, y_kelingking_kanan, z_kelingking_kanan, jempol_kiri, x_jempol_kiri, y_jempol_kiri, z_jempol_kiri, telunjuk_kiri, x_telunjuk_kiri, y_telunjuk_kiri, z_telunjuk_kiri, tengah_kiri, x_tengah kiri, y_tengah_kiri, z_tengah_kiri, manis_kiri, x_manis_kiri, y_manis_kiri, z_manis_kiri, kelingking_kiri, x_kelingking_kiri, y_kelingking_kiri, z_kelingking_kiri
1, 55.4442749023, -21.517, -42.9263, -24.1759, 101.155189514, -40.3178, 6.18933, -92.2543, 109.71723938, -16.7873, 5.09929, -107.748, 104.983726501, 17.8792, -2.15552, -102.718, 93.2847824097, 45.3172, -16.0938, -79.2194, 67.207611084, 58.4896, 13.6464, -19.4554, 99.3283615112, 44.7202, -0.836243, -84.76, 103.585029602, 27.0591, -10.3242, -95.3768, 96.9319915771, 2.03189, -10.1378, -92.4808, 89.1150131226, -35.5864, -14.6732, -76.5564
1, 55.5207328796, -21.531, -43.0147, -24.0837, 101.218597412, -40.3585, 6.17921, -92.2457, 109.778488159, -16.8346, 5.08255, -107.748, 105.041992188, 17.8493, -2.1967, -102.725, 93.3206100464, 45.2656, -16.1009, -79.2389, 67.2245407104, 58.4984, 13.635, -19.4617, 99.3280563354, 44.7359, -0.821625, -84.7519, 103.585762024, 27.0751, -10.3118, -95.3749, 96.9337539673, 2.04647, -10.1376, -92.4827, 89.1165313721, -35.5706, -14.6898, -76.5629
1, 55.561630249, -21.5782, -43.0901, -23.9777, 101.230369568, -40.4232, 6.15846, -92.2273, 109.785133362, -16.9077, 5.04962, -107.745, 105.03944397, 17.7577, -2.30554, -102.736, 93.3158111572, 45.193, -16.1495, -79.2657, 67.2428359985, 58.4928, 13.6477, -19.4963, 99.3277130127, 44.7221, -0.790924, -84.7595, 103.585372925, 27.0669, -10.3007, -95.3788, 96.9352874756, 2.03633, -10.1496, -92.4835, 89.1169281006, -35.5703, -14.7414, -76.5543
1, 55.6394042969, -21.6145, -43.1714, -23.8813, 101.288253784, -40.473, 6.12222, -92.2132, 109.852027893, -16.9475, 5.04128, -107.749, 105.096328735, 17.7114, -2.3495, -102.745, 93.35572052, 45.101, -16.25, -79.2911, 67.2583999634, 58.476, 13.7136, -19.522, 99.3268508911, 44.6961, -0.7444, -84.7737, 103.584434509, 27.0472, -10.2791, -95.3868, 96.935256958, 2.01768, -10.1629, -92.4831, 89.116897583, -35.5758, -14.8044, -76.5401
1, 55.7114372253, -21.6849, -43.2505, -23.7925, 101.296539307, -40.5098, 6.08621, -92.2058, 109.872558594, -16.965, 5.07692, -107.76, 105.100387573, 17.6746, -2.42029, -102.752, 93.3530578613, 45.0445, -16.3255, -79.3048, 67.2722320557, 58.4625, 13.7761, -19.5394, 99.32396698, 44.6835, -0.715652, -84.7796, 103.580909729, 27.039, -10.271, -95.3889, 96.9312820435, 2.01157, -10.1887, -92.4797, 89.1171951294, -35.5727, -14.8674, -76.53
1, 55.8055496216, -21.7266, -43.3378, -23.7056, 101.359146118, -40.5324, 6.06084, -92.206, 109.949378967, -16.9776, 5.09131, -107.774, 105.163894653, 17.6731, -2.44716, -102.757, 93.406539917, 45.0299, -16.3637, -79.3085, 67.2999649048, 58.4632, 13.8044, -19.562, 99.3139724731, 44.6784, -0.712357, -84.777, 103.564605713, 27.0383, -10.2919, -95.3788, 96.9353561401, 2.00436, -10.1934, -92.4829, 89.1170425415, -35.5658, -14.9182, -76.5235
1, 55.8915557861, -21.8252, -43.405, -23.6345, 101.365242004, -40.5556, 6.02766, -92.2029, 109.976760864, -16.9791, 5.13879, -107.791, 105.173194885, 17.6595, -2.4539, -102.765, 93.4072875977, 44.9793, -16.4381, -79.3215, 67.3213043213, 58.4586, 13.8611, -19.5704, 99.3030395508, 44.682, -0.709305, -84.769, 103.551864624, 27.0401, -10.3017, -95.371, 96.9277191162, 2.00794, -10.2263, -92.4768, 89.1173324585, -35.5536, -14.9736, -76.5191
1, 56.042137146, -21.9739, -43.4584, -23.589, 101.427818298, -40.5801, 5.98349, -92.2034, 110.041381836, -17.0078, 5.09328, -107.799, 105.233810425, 17.631, -2.51854, -102.773, 93.4452209473, 44.9247, -16.4962, -79.3326, 67.3724975586, 58.4757, 13.8775, -19.5972, 99.2939071655, 44.6791, -0.713318, -84.7653, 103.540260315, 27.0323, -10.3207, -95.3651, 96.9177017212, 2.00373, -10.2749, -92.4677, 89.1173019409, -35.5478, -15.0337, -76.5101
1, 56.1438598633, -22.125, -43.4879, -23.561, 101.443557739, -40.6048, 5.95915, -92.2056, 110.056091309, -17.0156, 5.08641, -107.811, 105.233108521, 17.5824, -2.62402, -102.779, 93.4354705811, 44.8681, -16.5587, -79.3433, 67.4252166748, 58.491, 13.9185, -19.6144, 99.2739944458, 44.6824, -0.755966, -84.75, 103.532897949, 27.0256, -10.3279, -95.3625, 96.9055786133, 1.9983, -10.3341, -92.4562, 89.1173019409, -35.5408, -15.1019, -76.5001
1, 56.2230873108, -22.2069, -43.5216, -23.5207, 101.499549866, -40.62, 5.93585, -92.2056, 110.13835907, -16.9889, 5.14153, -107.832, 105.290786743, 17.5702, -2.64714, -102.785, 93.4764709473, 44.8472, -16.5616, -79.3482, 67.4828414917, 58.5151, 13.92, -19.6453, 99.2565994263, 44.6853, -0.798218, -84.7363, 103.526405334, 27.0171, -10.3322, -95.3611, 96.8965682983, 1.9902, -10.379, -92.4477, 89.1173324585, -35.5367, -15.1528, -76.4921
1, 56.2461967468, -22.2338, -43.5575, -23.4806, 101.502166748, -40.6284, 5.9256, -92.206, 110.153968811, -16.9772, 5.17577, -107.846, 105.297576904, 17.5686, -2.61652, -102.79, 93.4774246216, 44.8555, -16.5193, -79.3499, 67.5455245972, 58.5395, 13.9474, -19.6694, 99.2531738281, 44.6685, -0.759781, -84.7433, 103.516281128, 26.998, -10.3259, -95.3615, 96.8842697144, 1.97285, -10.4178, -92.4382, 89.11693573, -35.5384, -15.2009, -76.482
1, 56.3276367188, -22.3527, -43.5615, -23.4621, 101.561218262, -40.6361, 5.94647, -92.208, 110.228179932, -16.9514, 5.24348, -107.862, 105.355987549, 17.5606, -2.5542, -102.797, 93.5190811157, 44.8001, -16.5701, -79.3658, 67.5911865234, 58.5566, 13.9557, -19.7022, 99.2411575317, 44.663, -0.758636, -84.7379, 103.506843567, 26.9935, -10.3243, -95.3577, 96.8626327515, 1.9725, -10.4901, -92.4186, 89.116394043, -35.531, -15.2527, -76.4754
1, 56.4019050598, -22.4994, -43.5618, -23.4537, 101.573158264, -40.6395, 5.95248, -92.2153, 110.238075256, -16.9414, 5.23413, -107.875, 105.363502502, 17.5608, -2.50996, -102.802, 93.5112915039, 44.7359, -16.6526, -79.3782, 67.6885070801, 58.6189, 13.8834, -19.7544, 99.2285461426, 44.6669, -0.770203, -84.7268, 103.491760254, 26.9999, -10.3466, -95.3446, 96.8504180908, 1.97305, -10.5479, -92.4059, 89.1134567261, -35.5154, -15.3068, -76.4711
1, 56.439037323, -22.532, -43.5688, -23.4395, 101.635742188, -40.6316, 5.98393, -92.2259, 110.31401825, -16.9069, 5.29312, -107.894, 105.414573669, 17.5281, -2.51262, -102.808, 93.5497970581, 44.69, -16.6914, -79.3888, 67.7525939941, 58.6592, 13.8392, -19.8006, 99.2158508301, 44.6646, -0.784943, -84.7189, 103.48197937, 26.9998, -10.3628, -95.337, 96.8455657959, 1.97083, -10.5863, -92.3993, 89.1121292114, -35.5056, -15.3629, -76.4645
1, 56.4259223938, -22.6341, -43.5212, -23.4412, 101.643997192, -40.6165, 6.00243, -92.2386, 110.332847595, -16.8744, 5.34322, -107.912, 105.416740417, 17.5199, -2.49687, -102.812, 93.5477218628, 44.6591, -16.7374, -79.3938, 67.7939071655, 58.6855, 13.8142, -19.8324, 99.2002410889, 44.6649, -0.807968, -84.7072, 103.475822449, 27.0012, -10.3631, -95.3328, 96.8374328613, 1.9701, -10.6221, -92.3911, 89.1122207642, -35.4962, -15.3954, -76.4626
1, 56.432346344, -22.8002, -43.4245, -23.4613, 101.704101562, -40.6224, 5.97014, -92.2463, 110.399414062, -16.8672, 5.35162, -107.925, 105.475021362, 17.5252, -2.48997, -102.815, 93.5909729004, 44.6234, -16.8019, -79.3965, 67.8230056763, 58.7083, 13.8309, -19.8174, 99.1832733154, 44.6965, -0.810913, -84.6776, 103.460632324, 27.0363, -10.3478, -95.315, 96.82787323, 1.99571, -10.6281, -92.3845, 89.1162567139, -35.4705, -15.3836, -76.4808
1, 56.3951568604, -22.8016, -43.4142, -23.4401, 101.717018127, -40.6208, 5.91881, -92.2611, 110.409713745, -16.8758, 5.32535, -107.936, 105.487968445, 17.579, -2.51656, -102.814, 93.5859832764, 44.6171, -16.8211, -79.3907, 67.8808670044, 58.7495, 13.8101, -19.8398, 99.1683807373, 44.7227, -0.793274, -84.6523, 103.435386658, 27.0696, -10.3551, -95.2883, 96.8281021118, 2.0218, -10.6031, -92.3872, 89.1129074097, -35.4353, -15.407, -76.4917
1, 56.3860168457, -22.7701, -43.4292, -23.3989, 101.776138306, -40.6229, 5.8515, -92.2723, 110.478126526, -16.8682, 5.33316, -107.949, 105.551376343, 17.6331, -2.58218, -102.812, 93.6225891113, 44.5989, -16.8549, -79.3849, 67.9601287842, 58.8065, 13.7612, -19.881, 99.1598052979, 44.7225, -0.735352, -84.6459, 103.414924622, 27.0741, -10.3321, -95.2758, 96.8053588867, 2.02757, -10.6286, -92.3705, 89.1131134033, -35.4258, -15.4081, -76.497
1, 56.2982254028, -22.6899, -43.451, -23.3281, 101.783576965, -40.6362, 5.78641, -92.2785, 110.486549377, -16.8601, 5.36359, -107.959, 105.567123413, 17.7155, -2.59926, -102.809, 93.6177520752, 44.5889, -16.8869, -79.3784, 67.9904708862, 58.8289, 13.7542, -19.9012, 99.138633728, 44.7363, -0.733963, -84.6215, 103.393058777, 27.0848, -10.3151, -95.2594, 96.7838439941, 2.04071, -10.6485, -92.3546, 89.1077575684, -35.4107, -15.418, -76.5005
1, 56.2629203796, -22.6262, -43.4757, -23.2619, 101.845680237, -40.6507, 5.73878, -92.285, 110.543197632, -16.8636, 5.33524, -107.966, 105.634635925, 17.7784, -2.61548, -102.808, 93.6575088501, 44.5598, -16.9321, -79.3783, 67.9993286133, 58.8431, 13.7185, -19.9257, 99.1177902222, 44.7676, -0.769135, -84.5873, 103.367988586, 27.11, -10.3385, -95.2318, 96.7677612305, 2.06511, -10.6676, -92.3415, 89.1022109985, -35.3859, -15.4198, -76.5096
1, 58.4845695496, -22.4299, -43.0352, -25.2494, 104.53024292, -38.9297, 8.35753, -92.9467, 113.061477661, -15.4879, 6.62714, -107.837, 108.170585632, 19.3044, 1.21782, -102.37, 95.1095046997, 44.5946, -13.3821, -78.8997, 67.6353378296, 57.9639, 14.1603, -21.0738, 99.3023834229, 43.7677, 0.269058, -85.2838, 103.233757019, 25.7246, -8.62404, -95.6857, 96.3474121094, 0.549103, -9.06998, -92.1957, 88.6290664673, -36.7628, -13.6246, -75.8318
1, 58.471660614, -22.426, -43.0437, -25.2302, 104.531814575, -38.9475, 8.35741, -92.9398, 113.075004578, -15.5045, 6.6299, -107.841, 108.169487, 19.2746, 1.20996, -102.374, 95.0873947144, 44.5476, -13.3552, -78.913, 67.6268692017, 57.9781, 14.1294, -21.0456, 99.3042831421, 43.814, 0.242706, -85.2612, 103.227622986, 25.776, -8.67043, -95.6613, 96.3433456421, 0.590881, -9.09796, -92.1878, 88.6295928955, -36.734, -13.6174, -75.8457
1, 58.4713439941, -22.443, -43.0419, -25.2196, 104.534309387, -38.967, 8.35365, -92.933, 113.090057373, -15.5223, 6.62924, -107.845, 108.168388367, 19.2442, 1.18944, -102.379, 95.0651779175, 44.4858, -13.3592, -78.9296, 67.6166534424, 57.9934, 14.1082, -21.0068, 99.3057556152, 43.8631, 0.219208, -85.2369, 103.223304749, 25.8263, -8.70355, -95.6402, 96.3419799805, 0.634819, -9.108, -92.1841, 88.6229248047, -36.6924, -13.624, -75.8577
1, 58.4701766968, -22.4681, -43.0428, -25.1966, 104.536727905, -38.9991, 8.33636, -92.922, 113.106010437, -15.5537, 6.61308, -107.85, 108.167388916, 19.1997, 1.14992, -102.387, 95.0386352539, 44.3937, -13.3946, -78.9539, 67.5992279053, 58.0103, 14.0776, -20.9585, 99.3014678955, 43.9299, 0.134949, -85.1991, 103.223510742, 25.8749, -8.73659, -95.6238, 96.3424377441, 0.680534, -9.12086, -92.1822, 88.6187210083, -36.6531, -13.6266, -75.8712
1, 58.4657821655, -22.4832, -43.0499, -25.1707, 104.539054871, -39.0285, 8.31625, -92.9123, 113.130371094, -15.5683, 6.61543, -107.859, 108.166870117, 19.1581, 1.118, -102.394, 95.0172424316, 44.3133, -13.4294, -78.9753, 67.5815048218, 58.0322, 14.0266, -20.9077, 99.3013153076, 43.9981, 0.0615845, -85.1637, 103.223648071, 25.93, -8.77563, -95.605, 96.343170166, 0.732452, -9.13025, -92.1808, 88.6196975708, -36.6175, -13.5989, -75.8928
1, 58.4414176941, -22.4819, -43.0669, -25.1241, 104.542549133, -39.0606, 8.29744, -92.9017, 113.150543213, -15.5933, 6.61568, -107.866, 108.165596008, 19.1081, 1.07271, -102.403, 95.0038833618, 44.2466, -13.4658, -78.9949, 67.5780639648, 58.0634, 13.9587, -20.864, 99.3085098267, 44.0636, 0.00485229, -85.1343, 103.223182678, 25.9828, -8.82188, -95.5854, 96.3435974121, 0.78083, -9.14177, -92.1789, 88.6211547852, -36.5864, -13.571, -75.9124
1, 58.4252853394, -22.4798, -43.0837, -25.0862, 104.548019409, -39.0869, 8.27991, -92.8944, 113.174224854, -15.6045, 6.63181, -107.876, 108.163963318, 19.0624, 1.03384, -102.41, 94.9918441772, 44.1876, -13.4955, -79.0121, 67.5784072876, 58.0984, 13.86, -20.8388, 99.3093643188, 44.1183, -0.0855713, -85.1065, 103.223182678, 26.0286, -8.89052, -95.5662, 96.3441467285, 0.823471, -9.1743, -92.1751, 88.6221694946, -36.5601, -13.5623, -75.9256
1, 58.4073028564, -22.4644, -43.1008, -25.0559, 104.553512573, -39.108, 8.26643, -92.8889, 113.192848206, -15.6141, 6.64911, -107.884, 108.163726807, 19.0308, 1.01915, -102.416, 94.9813842773, 44.1448, -13.5006, -79.0259, 67.5702285767, 58.1228, 13.7802, -20.8206, 99.3097076416, 44.1763, -0.149658, -85.0765, 103.223388672, 26.0843, -8.94156, -95.546, 96.3465499878, 0.875267, -9.20221, -92.1723, 88.6221313477, -36.5208, -13.564, -75.9427
1, 58.394985199, -22.4577, -43.1109, -25.0344, 104.561141968, -39.1275, 8.25954, -92.8848, 113.217430115, -15.6023, 6.68997, -107.897, 108.163085938, 18.9995, 1.00067, -102.421, 94.9726104736, 44.1034, -13.5125, -79.0389, 67.5675582886, 58.1464, 13.7074, -20.8099, 99.3095855713, 44.2257, -0.200592, -85.0506, 103.223999023, 26.131, -8.97891, -95.5296, 96.3488998413, 0.918175, -9.22136, -92.1703, 88.6232910156, -36.4895, -13.5548, -75.9595
1, 58.3888053894, -22.4573, -43.1166, -25.0199, 104.570114136, -39.1357, 8.25197, -92.8861, 113.230812073, -15.6014, 6.69908, -107.905, 108.162887573, 18.9796, 0.97876, -102.425, 94.9608688354, 44.0624, -13.524, -79.0492, 67.5649795532, 58.1629, 13.662, -20.7968, 99.3100128174, 44.2634, -0.242401, -85.0312, 103.2240448, 26.167, -9.01384, -95.5162, 96.3525848389, 0.949059, -9.2438, -92.1687, 88.6239471436, -36.4648, -13.5547, -75.9713
1, 58.3886947632, -22.4747, -43.1174, -25.0038, 104.575325012, -39.1567, 8.24001, -92.8804, 113.244888306, -15.6158, 6.71289, -107.91, 108.165336609, 18.9493, 0.973694, -102.431, 94.9406433105, 43.9781, -13.559, -79.072, 67.5634002686, 58.1734, 13.6321, -20.7869, 99.3109283447, 44.2862, -0.284424, -85.0198, 103.22467804, 26.1858, -9.05125, -95.5073, 96.3551330566, 0.964813, -9.27011, -92.1663, 88.6246032715, -36.453, -13.5598, -75.9761
1, 58.3906860352, -22.4947, -43.1208, -24.9829, 104.578094482, -39.1681, 8.20934, -92.8792, 113.258651733, -15.6164, 6.6993, -107.92, 108.167892456, 18.9321, 0.937317, -102.435, 94.9266967773, 43.9182, -13.6075, -79.0839, 67.5625915527, 58.182, 13.6082, -20.7791, 99.3144989014, 44.3069, -0.315704, -85.0112, 103.225128174, 26.2, -9.08159, -95.5004, 96.3559646606, 0.977043, -9.29419, -92.1635, 88.6248321533, -36.444, -13.5647, -75.9793
1, 58.3911056519, -22.5227, -43.1229, -24.9553, 104.580848694, -39.1756, 8.17603, -92.88, 113.266159058, -15.6219, 6.65894, -107.926, 108.168182373, 18.915, 0.867004, -102.439, 94.917175293, 43.872, -13.6746, -79.0888, 67.5631637573, 58.1859, 13.59, -20.7821, 99.3206939697, 44.3121, -0.329559, -85.0125, 103.229682922, 26.1952, -9.09793, -95.5015, 96.3563766479, 0.971931, -9.31041, -92.1614, 88.6242218018, -36.4478, -13.5674, -75.976
1, 58.3924598694, -22.5529, -43.1261, -24.925, 104.583686829, -39.188, 8.13974, -92.879, 113.282028198, -15.6204, 6.63777, -107.938, 108.168693542, 18.8901, 0.785675, -102.444, 94.9093856812, 43.8246, -13.748, -79.0946, 67.5627593994, 58.1881, 13.5773, -20.7845, 99.3286819458, 44.3185, -0.336365, -85.0144, 103.234298706, 26.195, -9.11374, -95.5014, 96.3567123413, 0.970383, -9.3271, -92.1594, 88.623664856, -36.4483, -13.5775, -75.9729
1, 58.3944015503, -22.5993, -43.1267, -24.885, 104.587501526, -39.2099, 8.09753, -92.875, 113.299186707, -15.623, 6.61212, -107.95, 108.169746399, 18.8547, 0.690018, -102.452, 94.9020843506, 43.756, -13.854, -79.106, 67.5637130737, 58.1957, 13.5539, -20.7837, 99.3306884766, 44.3292, -0.361847, -85.0101, 103.24181366, 26.201, -9.13109, -95.501, 96.3567810059, 0.977051, -9.34651, -92.1571, 88.6221694946, -36.441, -13.5916, -75.9719
1, 58.4025382996, -22.6388, -43.1283, -24.8573, 104.591636658, -39.2325, 8.05827, -92.8705, 113.312904358, -15.6263, 6.58415, -107.96, 108.171676636, 18.8229, 0.622406, -102.459, 94.8988037109, 43.7048, -13.9324, -79.1162, 67.572555542, 58.2106, 13.5039, -20.7993, 99.3319854736, 44.3364, -0.395889, -85.007, 103.246337891, 26.203, -9.16177, -95.4989, 96.3571243286, 0.979965, -9.37393, -92.1541, 88.6209869385, -36.4373, -13.6127, -75.9682
1, 58.4054107666, -22.6683, -43.1314, -24.8292, 104.597358704, -39.2525, 8.02896, -92.8672, 113.321586609, -15.6427, 6.55411, -107.966, 108.174385071, 18.7949, 0.575058, -102.465, 94.8942642212, 43.6518, -13.9992, -79.1282, 67.5712280273, 58.2167, 13.4624, -20.8182, 99.3320159912, 44.3423, -0.426636, -85.0038, 103.250656128, 26.2069, -9.18892, -95.4967, 96.3574295044, 0.984146, -9.39978, -92.1511, 88.6215057373, -36.4353, -13.6248, -75.9669
1, 58.4128837585, -22.6935, -43.1366, -24.8063, 104.602859497, -39.2681, 7.99963, -92.8658, 113.333847046, -15.6393, 6.53923, -107.975, 108.175559998, 18.7698, 0.519073, -102.47, 94.8917999268, 43.6099, -14.0627, -79.1362, 67.5857772827, 58.2356, 13.4103, -20.8365, 99.3328018188, 44.3485, -0.452469, -85.001, 103.252784729, 26.2103, -9.21465, -95.4938, 96.3576049805, 0.988449, -9.42583, -92.1478, 88.6219787598, -36.4331, -13.6381, -75.9656
1, 58.4349517822, -22.7219, -43.1438, -24.7946, 104.608726501, -39.2772, 7.96918, -92.8673, 113.347297668, -15.6339, 6.53551, -107.986, 108.177139282, 18.7503, 0.465454, -102.475, 94.8899230957, 43.5772, -14.1155, -79.1419, 67.6123580933, 58.2619, 13.3615, -20.8528, 99.3333435059, 44.3501, -0.477676, -85.0004, 103.254753113, 26.209, -9.24219, -95.4919, 96.3582763672, 0.987831, -9.45299, -92.1449, 88.6232681274, -36.4342, -13.6578, -75.9619
1, 58.4413261414, -22.7366, -43.1526, -24.7741, 104.614196777, -39.2845, 7.94096, -92.8693, 113.361595154, -15.6205, 6.53935, -107.997, 108.177650452, 18.7279, 0.413849, -102.479, 94.8888015747, 43.5489, -14.1621, -79.1469, 67.6329040527, 58.2828, 13.3352, -20.8551, 99.333404541, 44.3558, -0.50061, -84.9974, 103.256278992, 26.2138, -9.26833, -95.4883, 96.3612365723, 0.990814, -9.47862, -92.143, 88.623260498, -36.4296, -13.6768, -75.9606
1, 57.294418335, -19.3829, -44.0599, -24.0332, 104.2762146, -37.9673, 9.57799, -92.9974, 112.63306427, -14.7802, 6.98105, -107.548, 108.083000183, 19.6055, 2.57118, -102.18, 94.4446105957, 43.2157, -12.4082, -79.0063, 67.8257293701, 58.5957, 14.3115, -20.036, 99.5041046143, 45.7617, 0.12941, -84.4742, 103.360572815, 27.3014, -9.17169, -95.2719, 96.6361541748, 1.5432, -9.87122, -92.282, 89.0609054565, -36.4723, -15.8876, -75.901
1, 57.218788147, -19.2818, -44.0871, -23.9564, 104.27822876, -37.9938, 9.5934, -92.9849, 112.636581421, -14.806, 6.99269, -107.544, 108.082389832, 19.5781, 2.58904, -102.184, 94.4454879761, 43.2014, -12.3872, -79.0183, 67.8258972168, 58.6043, 14.3203, -20.0063, 99.5031661987, 45.7711, 0.100937, -84.4683, 103.360519409, 27.3128, -9.19904, -95.2659, 96.6359939575, 1.55126, -9.89932, -92.2789, 89.0575714111, -36.464, -15.9198, -75.8967
1, 57.1622886658, -19.1982, -44.1098, -23.8964, 104.280685425, -38.02, 9.60939, -92.9726, 112.639877319, -14.8271, 7.01204, -107.541, 108.080085754, 19.5411, 2.59178, -102.189, 94.4460754395, 43.189, -12.3624, -79.0295, 67.8227539062, 58.6153, 14.3065, -19.9792, 99.4998321533, 45.7905, 0.0697021, -84.4551, 103.360900879, 27.3333, -9.21381, -95.2587, 96.6372299194, 1.56654, -9.9053, -92.279, 89.0559005737, -36.4515, -15.9236, -75.9014
1, 57.10912323, -19.0949, -44.1476, -23.8199, 104.284645081, -38.048, 9.6165, -92.9614, 112.643676758, -14.8508, 7.00455, -107.538, 108.074829102, 19.4781, 2.51576, -102.199, 94.4474258423, 43.1716, -12.3667, -79.0396, 67.8216934204, 58.641, 14.2677, -19.9302, 99.4962310791, 45.8529, 0.0267639, -84.4183, 103.361564636, 27.398, -9.233, -95.2383, 96.6379241943, 1.6256, -9.9095, -92.2781, 89.0567779541, -36.4074, -15.9066, -75.927
1, 57.0950889587, -19.0466, -44.1711, -23.7804, 104.286506653, -38.076, 9.61717, -92.9493, 112.648681641, -14.8694, 7.01414, -107.537, 108.067024231, 19.3996, 2.40475, -102.209, 94.4485931396, 43.1527, -12.3762, -79.0496, 67.8218994141, 58.6658, 14.2285, -19.8865, 99.4960861206, 45.9085, -0.0027771, -84.3879, 103.362068176, 27.4528, -9.24959, -95.221, 96.6380081177, 1.6771, -9.9117, -92.2772, 89.0572814941, -36.3692, -15.882, -75.951
1, 57.0920791626, -19.007, -44.1872, -23.7645, 104.289222717, -38.1056, 9.61815, -92.9371, 112.653816223, -14.8812, 7.039, -107.536, 108.064186096, 19.3553, 2.36987, -102.215, 94.4488830566, 43.1459, -12.3509, -79.0576, 67.8192520142, 58.7057, 14.1256, -19.8376, 99.4971313477, 45.9771, -0.0858307, -84.3507, 103.36302948, 27.5139, -9.30701, -95.1981, 96.6389694214, 1.73557, -9.92903, -92.2749, 89.056350708, -36.3307, -15.8406, -75.9777
1, 57.0895195007, -18.9749, -44.2005, -23.7513, 104.291236877, -38.1328, 9.61641, -92.9257, 112.658943176, -14.8922, 7.06964, -107.534, 108.064056396, 19.3304, 2.37312, -102.219, 94.4491195679, 43.1386, -12.3227, -79.0662, 67.8126678467, 58.7528, 14.0029, -19.7734, 99.4971008301, 46.0758, -0.215195, -84.2965, 103.369606018, 27.5978, -9.39691, -95.1683, 96.6396255493, 1.82275, -9.98157, -92.2681, 89.0564956665, -36.2711, -15.8127, -76.0121
1, 57.0879669189, -18.9628, -44.2096, -23.7345, 104.29536438, -38.1651, 9.61238, -92.9138, 112.665306091, -14.9205, 7.05981, -107.533, 108.058166504, 19.2488, 2.25456, -102.231, 94.4502563477, 43.1203, -12.321, -79.0776, 67.795463562, 58.791, 13.87, -19.7225, 99.4971618652, 46.1656, -0.346863, -84.2469, 103.374214172, 27.6767, -9.49429, -95.1381, 96.6466751099, 1.89319, -10.0347, -92.2652, 89.0567016602, -36.2173, -15.7963, -76.0414
1, 57.0788536072, -18.925, -44.2344, -23.6964, 104.298820496, -38.1941, 9.58557, -92.9046, 112.67099762, -14.9496, 7.02364, -107.533, 108.055801392, 19.1972, 2.16968, -102.24, 94.4519882202, 43.0994, -12.3385, -79.088, 67.7780532837, 58.8135, 13.7743, -19.6913, 99.4982452393, 46.2151, -0.443085, -84.2196, 103.38028717, 27.7118, -9.55975, -95.1245, 96.6494674683, 1.92913, -10.0696, -92.2625, 89.0576400757, -36.1954, -15.7711, -76.0577
1, 57.0541687012, -18.8824, -44.2635, -23.6337, 104.301193237, -38.22, 9.54933, -92.8971, 112.677742004, -14.9742, 6.96808, -107.535, 108.055213928, 19.1497, 2.04129, -102.249, 94.4514007568, 43.0708, -12.3824, -79.0968, 67.7608261108, 58.8314, 13.6935, -19.663, 99.5060195923, 46.2548, -0.491165, -84.2019, 103.386276245, 27.7452, -9.60411, -95.1135, 96.6505889893, 1.96542, -10.0914, -92.2602, 89.0598220825, -36.1757, -15.7432, -76.0744
1, 57.0310096741, -18.815, -44.31, -23.5561, 104.300827026, -38.2527, 9.48129, -92.8879, 112.684875488, -14.9979, 6.91722, -107.538, 108.055862427, 19.1179, 1.96124, -102.256, 94.4561767578, 43.0444, -12.4382, -79.1062, 67.7557983398, 58.8511, 13.6273, -19.6407, 99.5126953125, 46.2804, -0.523132, -84.1913, 103.401626587, 27.7633, -9.60957, -95.1165, 96.6513442993, 1.99123, -10.107, -92.2584, 89.060585022, -36.1611, -15.7165, -76.0875
1, 57.0177879333, -18.7238, -44.3592, -23.5011, 104.300834656, -38.2732, 9.45253, -92.8804, 112.691818237, -15.0146, 6.88322, -107.539, 108.056213379, 19.1125, 1.97824, -102.257, 94.4619140625, 43.0337, -12.4512, -79.1145, 67.7440032959, 58.8621, 13.5666, -19.6273, 99.5128173828, 46.3041, -0.569199, -84.1777, 103.416687012, 27.7721, -9.61119, -95.1226, 96.6532516479, 2.01186, -10.1179, -92.2582, 89.0608520508, -36.1481, -15.695, -76.0983
1, 56.9774017334, -18.6128, -44.4196, -23.4005, 104.301315308, -38.2846, 9.41457, -92.8777, 112.697975159, -15.0193, 6.85422, -107.543, 108.055870056, 19.0966, 1.9158, -102.26, 94.465965271, 43.0065, -12.5221, -79.1214, 67.7356033325, 58.8701, 13.5239, -19.6153, 99.5163955688, 46.3152, -0.590103, -84.1732, 103.430831909, 27.7729, -9.60307, -95.1318, 96.6575546265, 2.02105, -10.1191, -92.2608, 89.0611190796, -36.141, -15.6769, -76.1057
